time_s,pressure_kPa,flow_rate_ml_s,delta_radius_mm
1.460000e+01,1.595448e+01,5.028547e+01,6.981496e-01
1.460500e+01,1.608581e+01,4.811356e+01,7.122679e-01
1.461000e+01,1.620681e+01,4.578715e+01,7.252752e-01
1.461500e+01,1.631793e+01,4.335167e+01,7.372211e-01
1.462000e+01,1.641901e+01,4.079785e+01,7.480870e-01
1.462500e+01,1.650857e+01,3.817465e+01,7.577140e-01
1.463000e+01,1.658744e+01,3.546470e+01,7.661924e-01
1.463500e+01,1.665456e+01,3.271515e+01,7.734081e-01
1.464000e+01,1.671132e+01,2.994276e+01,7.795091e-01
1.464500e+01,1.675769e+01,2.718398e+01,7.844941e-01
1.465000e+01,1.679508e+01,2.450291e+01,7.885141e-01
1.465500e+01,1.682413e+01,2.191405e+01,7.916366e-01
1.466000e+01,1.684584e+01,1.947631e+01,7.939706e-01
1.466500e+01,1.686065e+01,1.717620e+01,7.955620e-01
1.467000e+01,1.686694e+01,1.498177e+01,7.962386e-01
1.467500e+01,1.686422e+01,1.288245e+01,7.959459e-01
1.468000e+01,1.684994e+01,1.076163e+01,7.944108e-01
1.468500e+01,1.682349e+01,8.606383e+00,7.915680e-01
1.469000e+01,1.678304e+01,6.309866e+00,7.872197e-01
1.469500e+01,1.672856e+01,3.875751e+00,7.813630e-01
1.470000e+01,1.666099e+01,1.305919e+00,7.740993e-01
1.470500e+01,1.658233e+01,-1.344647e+00,7.656437e-01
1.471000e+01,1.649559e+01,-3.981038e+00,7.563186e-01
1.471500e+01,1.640384e+01,-6.498557e+00,7.464557e-01
1.472000e+01,1.631022e+01,-8.769808e+00,7.363914e-01
1.472500e+01,1.621683e+01,-1.071932e+01,7.263523e-01
1.473000e+01,1.612490e+01,-1.227881e+01,7.164699e-01
1.473500e+01,1.603448e+01,-1.343440e+01,7.067498e-01
1.474000e+01,1.594500e+01,-1.421471e+01,6.971307e-01
1.474500e+01,1.585502e+01,-1.468866e+01,6.874582e-01
1.475000e+01,1.576353e+01,-1.491669e+01,6.776228e-01
1.475500e+01,1.566984e+01,-1.497750e+01,6.675520e-01
1.476000e+01,1.557433e+01,-1.492183e+01,6.572845e-01
1.476500e+01,1.547797e+01,-1.477043e+01,6.469260e-01
1.477000e+01,1.538255e+01,-1.453055e+01,6.366683e-01
1.477500e+01,1.528978e+01,-1.418268e+01,6.266953e-01
1.478000e+01,1.520128e+01,-1.371289e+01,6.171820e-01
1.478500e+01,1.511816e+01,-1.309479e+01,6.082462e-01
1.479000e+01,1.504015e+01,-1.235896e+01,5.998606e-01
1.479500e+01,1.496660e+01,-1.150740e+01,5.919540e-01
1.480000e+01,1.489677e+01,-1.058005e+01,5.844475e-01
1.480500e+01,1.482877e+01,-9.651773e+00,5.771372e-01
1.481000e+01,1.476160e+01,-8.750633e+00,5.699168e-01
1.481500e+01,1.469522e+01,-7.903140e+00,5.627812e-01
1.482000e+01,1.462927e+01,-7.154426e+00,5.556909e-01
1.482500e+01,1.456486e+01,-6.469299e+00,5.487674e-01
1.483000e+01,1.450354e+01,-5.829193e+00,5.421757e-01
1.483500e+01,1.444590e+01,-5.215972e+00,5.359787e-01
1.484000e+01,1.439327e+01,-4.569922e+00,5.303212e-01
1.484500e+01,1.434614e+01,-3.874162e+00,5.252554e-01
1.485000e+01,1.430375e+01,-3.132813e+00,5.206980e-01
1.485500e+01,1.426576e+01,-2.349668e+00,5.166140e-01
1.486000e+01,1.423086e+01,-1.534838e+00,5.128622e-01
1.486500e+01,1.419765e+01,-7.441410e-01,5.092927e-01
1.487000e+01,1.416506e+01,-1.552288e-02,5.057888e-01
1.487500e+01,1.413241e+01,6.246872e-01,5.022788e-01
1.488000e+01,1.409901e+01,1.135874e+00,4.986889e-01
1.488500e+01,1.406504e+01,1.526385e+00,4.950374e-01
1.489000e+01,1.403048e+01,1.792428e+00,4.913221e-01
1.489500e+01,1.399583e+01,1.936980e+00,4.875968e-01
1.490000e+01,1.396170e+01,1.984096e+00,4.839282e-01
1.490500e+01,1.392793e+01,1.966225e+00,4.802977e-01
1.491000e+01,1.389510e+01,1.902567e+00,4.767689e-01
1.491500e+01,1.386267e+01,1.810888e+00,4.732824e-01
1.492000e+01,1.383089e+01,1.699265e+00,4.698662e-01
1.492500e+01,1.379941e+01,1.591216e+00,4.664817e-01
1.493000e+01,1.376802e+01,1.490256e+00,4.631078e-01
1.493500e+01,1.373668e+01,1.401435e+00,4.597393e-01
1.494000e+01,1.370545e+01,1.326037e+00,4.563815e-01
1.494500e+01,1.367435e+01,1.264781e+00,4.530381e-01
1.495000e+01,1.364332e+01,1.215249e+00,4.497023e-01
1.495500e+01,1.361198e+01,1.174346e+00,4.463341e-01
1.496000e+01,1.358016e+01,1.122702e+00,4.429129e-01
1.496500e+01,1.354724e+01,1.042309e+00,4.393744e-01
1.497000e+01,1.351261e+01,9.181642e-01,4.356513e-01
1.497500e+01,1.347565e+01,7.209324e-01,4.316779e-01
1.498000e+01,1.343567e+01,4.398454e-01,4.273801e-01
1.498500e+01,1.339276e+01,6.225604e-02,4.227678e-01
1.499000e+01,1.334702e+01,-3.931980e-01,4.178509e-01
1.499500e+01,1.329905e+01,-9.159685e-01,4.126943e-01
1.500000e+01,1.324973e+01,-1.460690e+00,4.073920e-01
1.500500e+01,1.320019e+01,-1.997128e+00,4.020663e-01
1.501000e+01,1.315119e+01,-2.479990e+00,3.967987e-01
1.501500e+01,1.310336e+01,-2.882348e+00,3.916578e-01
1.502000e+01,1.305672e+01,-3.186708e+00,3.866434e-01
1.502500e+01,1.301116e+01,-3.399181e+00,3.817456e-01
1.503000e+01,1.296580e+01,-3.523551e+00,3.768699e-01
1.503500e+01,1.292008e+01,-3.593344e+00,3.719549e-01
1.504000e+01,1.287320e+01,-3.632677e+00,3.669153e-01
1.504500e+01,1.282500e+01,-3.672423e+00,3.617337e-01
1.505000e+01,1.277541e+01,-3.719372e+00,3.564033e-01
1.505500e+01,1.272484e+01,-3.772432e+00,3.509672e-01
1.506000e+01,1.267414e+01,-3.826051e+00,3.455170e-01
1.506500e+01,1.262422e+01,-3.863313e+00,3.401507e-01
1.507000e+01,1.257561e+01,-3.872883e+00,3.349250e-01
1.507500e+01,1.252867e+01,-3.835626e+00,3.298790e-01
1.508000e+01,1.248328e+01,-3.754090e+00,3.249992e-01
1.508500e+01,1.243934e+01,-3.628571e+00,3.202760e-01
1.509000e+01,1.239637e+01,-3.474359e+00,3.156567e-01
1.509500e+01,1.235405e+01,-3.301007e+00,3.111078e-01
1.510000e+01,1.231191e+01,-3.121503e+00,3.065776e-01
1.510500e+01,1.227002e+01,-2.936535e+00,3.020739e-01
1.511000e+01,1.222862e+01,-2.754360e+00,2.976239e-01
1.511500e+01,1.218816e+01,-2.571826e+00,2.932747e-01
1.512000e+01,1.214853e+01,-2.390154e+00,2.890139e-01
1.512500e+01,1.210968e+01,-2.211222e+00,2.848377e-01
1.513000e+01,1.207144e+01,-2.050544e+00,2.807271e-01
1.513500e+01,1.203356e+01,-1.904946e+00,2.766550e-01
1.514000e+01,1.199590e+01,-1.789135e+00,2.726068e-01
1.514500e+01,1.195802e+01,-1.703665e+00,2.685350e-01
1.515000e+01,1.191997e+01,-1.646074e+00,2.644444e-01
1.515500e+01,1.188215e+01,-1.597047e+00,2.603783e-01
1.516000e+01,1.184533e+01,-1.552189e+00,2.564206e-01
1.516500e+01,1.180990e+01,-1.487826e+00,2.526114e-01
1.517000e+01,1.177587e+01,-1.400226e+00,2.489541e-01
1.517500e+01,1.174305e+01,-1.290181e+00,2.454255e-01
1.518000e+01,1.171050e+01,-1.177114e+00,2.419265e-01
1.518500e+01,1.167752e+01,-1.088384e+00,2.383812e-01
1.519000e+01,1.164277e+01,-1.052686e+00,2.346457e-01
1.519500e+01,1.160575e+01,-1.100939e+00,2.306664e-01
1.520000e+01,1.156559e+01,-1.244757e+00,2.263485e-01
1.520500e+01,1.152297e+01,-1.484884e+00,2.217676e-01
1.521000e+01,1.147865e+01,-1.791329e+00,2.170028e-01
1.521500e+01,1.143391e+01,-2.130891e+00,2.121928e-01
1.522000e+01,1.138998e+01,-2.451977e+00,2.074709e-01
1.522500e+01,1.134780e+01,-2.724235e+00,2.029370e-01
1.523000e+01,1.130786e+01,-2.916405e+00,1.986431e-01
1.523500e+01,1.126993e+01,-3.019249e+00,1.945655e-01
1.524000e+01,1.123347e+01,-3.042035e+00,1.906460e-01
1.524500e+01,1.119743e+01,-3.005912e+00,1.867718e-01
1.525000e+01,1.116130e+01,-2.919747e+00,1.828884e-01
1.525500e+01,1.112459e+01,-2.817685e+00,1.789416e-01
1.526000e+01,1.108749e+01,-2.695356e+00,1.749535e-01
1.526500e+01,1.105071e+01,-2.554103e+00,1.710001e-01
1.527000e+01,1.101490e+01,-2.385801e+00,1.671497e-01
1.527500e+01,1.098098e+01,-2.178725e+00,1.635036e-01
1.528000e+01,1.094910e+01,-1.928379e+00,1.600764e-01
1.528500e+01,1.091941e+01,-1.641026e+00,1.568852e-01
1.529000e+01,1.089112e+01,-1.333806e+00,1.538438e-01
1.529500e+01,1.086377e+01,-1.027623e+00,1.509034e-01
1.530000e+01,1.083619e+01,-7.517387e-01,1.479391e-01
1.530500e+01,1.080817e+01,-5.190345e-01,1.449273e-01
1.531000e+01,1.077955e+01,-3.336218e-01,1.418499e-01
1.531500e+01,1.075079e+01,-1.917798e-01,1.387586e-01
1.532000e+01,1.072246e+01,-7.822945e-02,1.357132e-01
1.532500e+01,1.069530e+01,2.447290e-02,1.327938e-01
1.533000e+01,1.066954e+01,1.234464e-01,1.300240e-01
1.533500e+01,1.064522e+01,2.330686e-01,1.274100e-01
1.534000e+01,1.062151e+01,3.310470e-01,1.248614e-01
1.534500e+01,1.059761e+01,4.092478e-01,1.222921e-01
1.535000e+01,1.057256e+01,4.409317e-01,1.195987e-01
1.535500e+01,1.054581e+01,4.186893e-01,1.167234e-01
1.536000e+01,1.051735e+01,3.368284e-01,1.136638e-01
1.536500e+01,1.048816e+01,2.267505e-01,1.105258e-01
1.537000e+01,1.045954e+01,1.197924e-01,1.074495e-01
1.537500e+01,1.043324e+01,7.196808e-02,1.046220e-01
1.538000e+01,1.041046e+01,1.169913e-01,1.021732e-01
1.538500e+01,1.039197e+01,2.898179e-01,1.001857e-01
1.539000e+01,1.037717e+01,5.736947e-01,9.859476e-02
1.539500e+01,1.036467e+01,9.429860e-01,9.725062e-02
1.540000e+01,1.035184e+01,1.318038e+00,9.587212e-02
1.540500e+01,1.033583e+01,1.613300e+00,9.415121e-02
1.541000e+01,1.031399e+01,1.738849e+00,9.180335e-02
1.541500e+01,1.028435e+01,1.620220e+00,8.861694e-02
1.542000e+01,1.024622e+01,1.218196e+00,8.451816e-02
1.542500e+01,1.020015e+01,5.306425e-01,7.956508e-02
1.543000e+01,1.014819e+01,-3.856153e-01,7.397936e-02
1.543500e+01,1.009302e+01,-1.449894e+00,6.804899e-02
1.544000e+01,1.003778e+01,-2.552506e+00,6.211050e-02
1.544500e+01,9.985560e+00,-3.564840e+00,5.649714e-02
1.545000e+01,9.938562e+00,-4.381698e+00,5.144489e-02
1.545500e+01,9.898166e+00,-4.926625e+00,4.710239e-02
1.546000e+01,9.864567e+00,-5.147036e+00,4.349050e-02
1.546500e+01,9.837104e+00,-5.042932e+00,4.053828e-02
1.547000e+01,9.814426e+00,-4.640417e+00,3.810048e-02
1.547500e+01,9.795102e+00,-3.993787e+00,3.602317e-02
1.548000e+01,9.777920e+00,-3.160479e+00,3.417602e-02
1.548500e+01,9.762256e+00,-2.201457e+00,3.249226e-02
1.549000e+01,9.748382e+00,-1.153555e+00,3.100081e-02
1.549500e+01,9.737321e+00,-4.289381e-02,2.981171e-02
1.550000e+01,9.730687e+00,1.135413e+00,2.909859e-02
1.550500e+01,9.730425e+00,2.395065e+00,2.907045e-02
1.551000e+01,9.738432e+00,3.770030e+00,2.993115e-02
1.551500e+01,9.756189e+00,5.280860e+00,3.184000e-02
1.552000e+01,9.784701e+00,6.954044e+00,3.490504e-02
1.552500e+01,9.824394e+00,8.800678e+00,3.917196e-02
1.553000e+01,9.875056e+00,1.081306e+01,4.461814e-02
1.553500e+01,9.936364e+00,1.298766e+01,5.120863e-02
1.554000e+01,1.000814e+01,1.530254e+01,5.892459e-02
1.554500e+01,1.009042e+01,1.775878e+01,6.776976e-02
1.555000e+01,1.018400e+01,2.035494e+01,7.782973e-02
1.555500e+01,1.029014e+01,2.311190e+01,8.923903e-02
1.556000e+01,1.041050e+01,2.605664e+01,1.021776e-01
1.556500e+01,1.054670e+01,2.921727e+01,1.168189e-01
1.557000e+01,1.070011e+01,3.261871e+01,1.333104e-01
1.557500e+01,1.087116e+01,3.626243e+01,1.516979e-01
1.558000e+01,1.105933e+01,4.011530e+01,1.719266e-01
1.558500e+01,1.126291e+01,4.411807e+01,1.938111e-01
1.559000e+01,1.147900e+01,4.816183e+01,2.170402e-01
1.559500e+01,1.170446e+01,5.212071e+01,2.412772e-01
1.560000e+01,1.193543e+01,5.585477e+01,2.661058e-01
1.560500e+01,1.216841e+01,5.920955e+01,2.911510e-01
1.561000e+01,1.240080e+01,6.207635e+01,3.161326e-01
1.561500e+01,1.263055e+01,6.436052e+01,3.408314e-01
1.562000e+01,1.285657e+01,6.601055e+01,3.651280e-01
1.562500e+01,1.307921e+01,6.704746e+01,3.890611e-01
1.563000e+01,1.329846e+01,6.747793e+01,4.126308e-01
1.563500e+01,1.351497e+01,6.740916e+01,4.359056e-01
1.564000e+01,1.372975e+01,6.692979e+01,4.589942e-01
1.564500e+01,1.394289e+01,6.614289e+01,4.819065e-01
1.565000e+01,1.415422e+01,6.514623e+01,5.046238e-01
1.565500e+01,1.436376e+01,6.402655e+01,5.271489e-01
1.566000e+01,1.457000e+01,6.283925e+01,5.493195e-01
1.566500e+01,1.477133e+01,6.158128e+01,5.709624e-01
1.567000e+01,1.496675e+01,6.027998e+01,5.919703e-01
1.567500e+01,1.515475e+01,5.891192e+01,6.121798e-01
1.568000e+01,1.533434e+01,5.745134e+01,6.314857e-01
1.568500e+01,1.550458e+01,5.586590e+01,6.497861e-01
1.569000e+01,1.566517e+01,5.415110e+01,6.670491e-01
1.569500e+01,1.581560e+01,5.229432e+01,6.832201e-01
1.570000e+01,1.595621e+01,5.027936e+01,6.983358e-01
1.570500e+01,1.608723e+01,4.811327e+01,7.124209e-01
1.571000e+01,1.620867e+01,4.581539e+01,7.254753e-01
1.571500e+01,1.632013e+01,4.338076e+01,7.374573e-01
1.572000e+01,1.642052e+01,4.082818e+01,7.482491e-01
1.572500e+01,1.651007e+01,3.819415e+01,7.578749e-01
1.573000e+01,1.658834e+01,3.549054e+01,7.662893e-01
1.573500e+01,1.665538e+01,3.273267e+01,7.734957e-01
1.574000e+01,1.671215e+01,2.995716e+01,7.795988e-01
1.574500e+01,1.675867e+01,2.719259e+01,7.845992e-01
1.575000e+01,1.679596e+01,2.449769e+01,7.886087e-01
1.575500e+01,1.682496e+01,2.190194e+01,7.917258e-01
1.576000e+01,1.684682e+01,1.945371e+01,7.940762e-01
1.576500e+01,1.686139e+01,1.716153e+01,7.956422e-01
1.577000e+01,1.686824e+01,1.498761e+01,7.963788e-01
1.577500e+01,1.686518e+01,1.286982e+01,7.960491e-01
1.578000e+01,1.685125e+01,1.077083e+01,7.945524e-01
1.578500e+01,1.682446e+01,8.596581e+00,7.916717e-01
1.579000e+01,1.678395e+01,6.306378e+00,7.873172e-01
1.579500e+01,1.672952e+01,3.874772e+00,7.814665e-01
1.580000e+01,1.666205e+01,1.306082e+00,7.742128e-01
1.580500e+01,1.658340e+01,-1.346160e+00,7.657586e-01
1.581000e+01,1.649674e+01,-3.982072e+00,7.564423e-01
1.581500e+01,1.640521e+01,-6.495587e+00,7.466025e-01
1.582000e+01,1.631143e+01,-8.778090e+00,7.365219e-01
1.582500e+01,1.621800e+01,-1.072187e+01,7.264778e-01
1.583000e+01,1.612609e+01,-1.228074e+01,7.165981e-01
1.583500e+01,1.603573e+01,-1.343567e+01,7.068839e-01
1.584000e+01,1.594629e+01,-1.421674e+01,6.972692e-01
1.584500e+01,1.585635e+01,-1.468635e+01,6.876013e-01
1.585000e+01,1.576479e+01,-1.491769e+01,6.777580e-01
1.585500e+01,1.567114e+01,-1.497684e+01,6.676915e-01
1.586000e+01,1.557563e+01,-1.492064e+01,6.574236e-01
1.586500e+01,1.547929e+01,-1.476888e+01,6.470673e-01
1.587000e+01,1.538385e+01,-1.452957e+01,6.368077e-01
1.587500e+01,1.529101e+01,-1.418440e+01,6.268278e-01
1.588000e+01,1.520262e+01,-1.370951e+01,6.173254e-01
1.588500e+01,1.511941e+01,-1.309637e+01,6.083807e-01
1.589000e+01,1.504138e+01,-1.235877e+01,5.999929e-01
1.589500e+01,1.496801e+01,-1.150158e+01,5.921056e-01
1.590000e+01,1.489793e+01,-1.058433e+01,5.845719e-01
1.590500e+01,1.482984e+01,-9.655226e+00,5.772524e-01
1.591000e+01,1.476296e+01,-8.744807e+00,5.700624e-01
1.591500e+01,1.469624e+01,-7.910946e+00,5.628905e-01
1.592000e+01,1.463056e+01,-7.150208e+00,5.558304e-01
1.592500e+01,1.456629e+01,-6.472078e+00,5.489211e-01
1.593000e+01,1.450496e+01,-5.833172e+00,5.423281e-01
1.593500e+01,1.444718e+01,-5.215284e+00,5.361166e-01
1.594000e+01,1.439454e+01,-4.569697e+00,5.304580e-01
1.594500e+01,1.434740e+01,-3.874366e+00,5.253906e-01
1.595000e+01,1.430498e+01,-3.133910e+00,5.208301e-01
1.595500e+01,1.426701e+01,-2.349804e+00,5.167489e-01
1.596000e+01,1.423211e+01,-1.534575e+00,5.129973e-01
1.596500e+01,1.419887e+01,-7.448086e-01,5.094234e-01
1.597000e+01,1.416627e+01,-1.592432e-02,5.059188e-01
1.597500e+01,1.413360e+01,6.243749e-01,5.024068e-01
1.598000e+01,1.410041e+01,1.144655e+00,4.988398e-01
1.598500e+01,1.406639e+01,1.534820e+00,4.951826e-01
1.599000e+01,1.403176e+01,1.791243e+00,4.914593e-01
1.599500e+01,1.399720e+01,1.931653e+00,4.877439e-01
1.600000e+01,1.396292e+01,1.984477e+00,4.840590e-01
1.600500e+01,1.392922e+01,1.962454e+00,4.804364e-01
1.601000e+01,1.389637e+01,1.898307e+00,4.769056e-01
1.601500e+01,1.386406e+01,1.807341e+00,4.734324e-01
1.602000e+01,1.383225e+01,1.702823e+00,4.700121e-01
1.602500e+01,1.380072e+01,1.595996e+00,4.666232e-01
1.603000e+01,1.376930e+01,1.492665e+00,4.632455e-01
1.603500e+01,1.373803e+01,1.403127e+00,4.598837e-01
1.604000e+01,1.370676e+01,1.329403e+00,4.565229e-01
1.604500e+01,1.367566e+01,1.268664e+00,4.531796e-01
1.605000e+01,1.364467e+01,1.216129e+00,4.498476e-01
1.605500e+01,1.361332e+01,1.173877e+00,4.464778e-01
1.606000e+01,1.358150e+01,1.121852e+00,4.430574e-01
1.606500e+01,1.354856e+01,1.042668e+00,4.395163e-01
1.607000e+01,1.351390e+01,9.177815e-01,4.357905e-01
1.607500e+01,1.347694e+01,7.209930e-01,4.318170e-01
1.608000e+01,1.343703e+01,4.399176e-01,4.275270e-01
1.608500e+01,1.339411e+01,6.510987e-02,4.229128e-01
1.609000e+01,1.334834e+01,-3.945651e-01,4.179926e-01
1.609500e+01,1.330035e+01,-9.143345e-01,4.128333e-01
1.610000e+01,1.325112e+01,-1.462072e+00,4.075416e-01
1.610500e+01,1.320143e+01,-1.992784e+00,4.022003e-01
1.611000e+01,1.315238e+01,-2.475687e+00,3.969273e-01
1.611500e+01,1.310463e+01,-2.882265e+00,3.917936e-01
1.612000e+01,1.305798e+01,-3.185665e+00,3.867790e-01
1.612500e+01,1.301238e+01,-3.395292e+00,3.818775e-01
1.613000e+01,1.296698e+01,-3.520731e+00,3.769966e-01
1.613500e+01,1.292120e+01,-3.592982e+00,3.720754e-01
1.614000e+01,1.287445e+01,-3.634772e+00,3.670497e-01
1.614500e+01,1.282624e+01,-3.672655e+00,3.618669e-01
1.615000e+01,1.277663e+01,-3.720665e+00,3.565342e-01
1.615500e+01,1.272611e+01,-3.774974e+00,3.511040e-01
1.616000e+01,1.267542e+01,-3.826937e+00,3.456547e-01
1.616500e+01,1.262554e+01,-3.866841e+00,3.402920e-01
1.617000e+01,1.257683e+01,-3.872181e+00,3.350557e-01
1.617500e+01,1.252983e+01,-3.832939e+00,3.300031e-01
1.618000e+01,1.248460e+01,-3.753287e+00,3.251418e-01
1.618500e+01,1.244061e+01,-3.624560e+00,3.204129e-01
1.619000e+01,1.239768e+01,-3.470198e+00,3.157974e-01
1.619500e+01,1.235513e+01,-3.297520e+00,3.112239e-01
1.620000e+01,1.231291e+01,-3.117884e+00,3.066852e-01
1.620500e+01,1.227114e+01,-2.933064e+00,3.021947e-01
1.621000e+01,1.222981e+01,-2.751567e+00,2.977522e-01
1.621500e+01,1.218938e+01,-2.570532e+00,2.934051e-01
1.622000e+01,1.214969e+01,-2.393052e+00,2.891395e-01
1.622500e+01,1.211067e+01,-2.214514e+00,2.849445e-01
1.623000e+01,1.207243e+01,-2.050950e+00,2.808335e-01
1.623500e+01,1.203464e+01,-1.907421e+00,2.767714e-01
1.624000e+01,1.199692e+01,-1.789099e+00,2.727160e-01
1.624500e+01,1.195901e+01,-1.702302e+00,2.686415e-01
1.625000e+01,1.192085e+01,-1.642956e+00,2.645385e-01
1.625500e+01,1.188317e+01,-1.595353e+00,2.604884e-01
1.626000e+01,1.184632e+01,-1.547594e+00,2.565267e-01
1.626500e+01,1.181085e+01,-1.483065e+00,2.527135e-01
1.627000e+01,1.177692e+01,-1.395403e+00,2.490668e-01
1.627500e+01,1.174404e+01,-1.291684e+00,2.455324e-01
1.628000e+01,1.171153e+01,-1.182171e+00,2.420376e-01
1.628500e+01,1.167861e+01,-1.097747e+00,2.384984e-01
1.629000e+01,1.164388e+01,-1.062234e+00,2.347649e-01
1.629500e+01,1.160685e+01,-1.106851e+00,2.307842e-01
1.630000e+01,1.156674e+01,-1.250842e+00,2.264728e-01
1.630500e+01,1.152419e+01,-1.487296e+00,2.218982e-01
1.631000e+01,1.147994e+01,-1.790044e+00,2.171413e-01
1.631500e+01,1.143512e+01,-2.126084e+00,2.123229e-01
1.632000e+01,1.139118e+01,-2.450965e+00,2.075998e-01
1.632500e+01,1.134903e+01,-2.721611e+00,2.030693e-01
1.633000e+01,1.130903e+01,-2.913006e+00,1.987684e-01
1.633500e+01,1.127105e+01,-3.018738e+00,1.946859e-01
1.634000e+01,1.123449e+01,-3.044816e+00,1.907564e-01
1.634500e+01,1.119858e+01,-3.004652e+00,1.868958e-01
1.635000e+01,1.116242e+01,-2.921696e+00,1.830079e-01
1.635500e+01,1.112564e+01,-2.819331e+00,1.790543e-01
1.636000e+01,1.108858e+01,-2.696136e+00,1.750705e-01
1.636500e+01,1.105180e+01,-2.555667e+00,1.711174e-01
1.637000e+01,1.101599e+01,-2.387823e+00,1.672679e-01
1.637500e+01,1.098214e+01,-2.181554e+00,1.636283e-01
1.638000e+01,1.095025e+01,-1.930337e+00,1.602001e-01
1.638500e+01,1.092064e+01,-1.640195e+00,1.570168e-01
1.639000e+01,1.089235e+01,-1.332861e+00,1.539764e-01
1.639500e+01,1.086500e+01,-1.026651e+00,1.510360e-01
1.640000e+01,1.083746e+01,-7.498296e-01,1.480752e-01
1.640500e+01,1.080941e+01,-5.179899e-01,1.450601e-01
1.641000e+01,1.078079e+01,-3.324266e-01,1.419835e-01
1.641500e+01,1.075207e+01,-1.899903e-01,1.388961e-01
1.642000e+01,1.072372e+01,-7.612296e-02,1.358489e-01
1.642500e+01,1.069657e+01,2.719702e-02,1.329298e-01
1.643000e+01,1.067078e+01,1.268053e-01,1.301571e-01
1.643500e+01,1.064647e+01,2.366185e-01,1.275444e-01
1.644000e+01,1.062274e+01,3.345477e-01,1.249939e-01
1.644500e+01,1.059885e+01,4.115894e-01,1.224247e-01
1.645000e+01,1.057372e+01,4.429268e-01,1.197235e-01
1.645500e+01,1.054695e+01,4.193989e-01,1.168465e-01
1.646000e+01,1.051852e+01,3.371584e-01,1.137895e-01
1.646500e+01,1.048935e+01,2.263448e-01,1.106536e-01
1.647000e+01,1.046073e+01,1.195282e-01,1.075776e-01
1.647500e+01,1.043438e+01,6.935238e-02,1.047449e-01
1.648000e+01,1.041167e+01,1.182635e-01,1.023034e-01
1.648500e+01,1.039315e+01,2.882309e-01,1.003129e-01
1.649000e+01,1.037835e+01,5.724803e-01,9.872180e-02
1.649500e+01,1.036585e+01,9.430053e-01,9.737752e-02
1.650000e+01,1.035301e+01,1.317823e+00,9.599784e-02
1.650500e+01,1.033704e+01,1.615001e+00,9.428131e-02
1.651000e+01,1.031517e+01,1.738722e+00,9.193010e-02
1.651500e+01,1.028557e+01,1.622868e+00,8.874777e-02
1.652000e+01,1.024738e+01,1.215937e+00,8.464262e-02
1.652500e+01,1.020135e+01,5.313035e-01,7.969445e-02
1.653000e+01,1.014935e+01,-3.890234e-01,7.410473e-02
1.653500e+01,1.009418e+01,-1.451693e+00,6.817343e-02
1.654000e+01,1.003899e+01,-2.552187e+00,6.224031e-02
1.654500e+01,9.986763e+00,-3.564568e+00,5.662644e-02
1.655000e+01,9.939761e+00,-4.384955e+00,5.157382e-02
1.655500e+01,9.899371e+00,-4.927703e+00,4.723196e-02
1.656000e+01,9.865774e+00,-5.148621e+00,4.362025e-02
1.656500e+01,9.838291e+00,-5.044135e+00,4.066593e-02
1.657000e+01,9.815646e+00,-4.641843e+00,3.823154e-02
1.657500e+01,9.796362e+00,-3.994904e+00,3.615856e-02
1.658000e+01,9.779152e+00,-3.160956e+00,3.430854e-02
1.658500e+01,9.763467e+00,-2.200537e+00,3.262241e-02
1.659000e+01,9.749607e+00,-1.155327e+00,3.113243e-02
1.659500e+01,9.738502e+00,-4.012479e-02,2.993873e-02
1.660000e+01,9.731854e+00,1.136859e+00,2.922407e-02
1.660500e+01,9.731612e+00,2.394465e+00,2.919803e-02
1.661000e+01,9.739610e+00,3.767880e+00,3.005778e-02
1.661500e+01,9.757354e+00,5.282757e+00,3.196520e-02
1.662000e+01,9.785876e+00,6.951852e+00,3.503135e-02
1.662500e+01,9.825534e+00,8.803079e+00,3.929452e-02
1.663000e+01,9.876195e+00,1.081546e+01,4.474057e-02
1.663500e+01,9.937527e+00,1.298368e+01,5.133371e-02
1.664000e+01,1.000926e+01,1.530464e+01,5.904436e-02
1.664500e+01,1.009154e+01,1.776003e+01,6.788942e-02
1.665000e+01,1.018511e+01,2.035544e+01,7.794896e-02
1.665500e+01,1.029125e+01,2.311420e+01,8.935807e-02
1.666000e+01,1.041164e+01,2.605770e+01,1.023003e-01
1.666500e+01,1.054783e+01,2.921740e+01,1.169404e-01
1.667000e+01,1.070120e+01,3.261763e+01,1.334281e-01
1.667500e+01,1.087232e+01,3.626045e+01,1.518230e-01
1.668000e+01,1.106041e+01,4.011711e+01,1.720427e-01
1.668500e+01,1.126394e+01,4.411787e+01,1.939212e-01
1.669000e+01,1.148015e+01,4.816409e+01,2.171642e-01
1.669500e+01,1.170550e+01,5.212516e+01,2.413889e-01
1.670000e+01,1.193656e+01,5.585675e+01,2.662277e-01
1.670500e+01,1.216963e+01,5.921829e+01,2.912821e-01
1.671000e+01,1.240186e+01,6.207131e+01,3.162473e-01
1.671500e+01,1.263156e+01,6.435283e+01,3.409399e-01
1.672000e+01,1.285774e+01,6.601272e+01,3.652531e-01
1.672500e+01,1.308014e+01,6.703374e+01,3.891616e-01
1.673000e+01,1.329932e+01,6.748892e+01,4.127233e-01
1.673500e+01,1.351584e+01,6.742400e+01,4.359983e-01
1.674000e+01,1.373043e+01,6.695231e+01,4.590670e-01
